student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
131993,24,Female,Business,2.1,2.0,3.4,No,80.8,5.5,Fair,1,Master,Medium,9.9,Yes,2.85,3,5.5,No,3,8.7,Quiet Room,Yes,Low,8,2,10,Reading,4.0,74
116003,25,Male,Computer Science,2.842270940078912,1.9,0.3,Yes,49.3,7.8,Good,5,PhD,Low,6.3,Yes,2.99,3,5.1,No,4,5.6,Co-Learning Group,Yes,Low,3,5,10,Visual,7.8,75
119719,20,Other,Arts,2.0,4.3,3.2,Yes,80.2,6.0,Good,0,High School,Medium,9.9,No,4.0,3,3.6,No,4,10.5,Library,No,Medium,9,6,9,Kinesthetic,9.6,96
113115,25,Other,Business,5.1,1.3,1.0,No,70.7,5.8,Good,6,PhD,Low,4.9,No,3.58,2,4.0,No,3,8.3,Dorm,No,High,7,1,10,Kinesthetic,8.3,84
138412,20,Male,Arts,3.8,2.6,2.4,Yes,84.0,7.8,Good,1,Master,Low,9.7,No,3.95,5,4.7,No,2,10.1,Dorm,No,High,4,8,7,Kinesthetic,7.7,100
101570,24,Female,Arts,8.5,0.7,2.7,No,95.6,7.5,Good,3,PhD,High,5.8,Yes,3.66,4,7.0,No,3,12.0,Co-Learning Group,No,High,2,2,10,Kinesthetic,2.4,94
112621,25,Other,Business,5.7,4.1,0.0,No,81.0,8.0,Fair,5,Master,High,6.4,Yes,4.0,7,3.6,No,3,10.2,Library,Yes,High,8,6,9,Reading,5.9,100
175573,17,Other,Computer Science,4.652061354263734,2.0,1.1,No,82.7,7.3,Good,5,Bachelor,High,8.7,No,3.71,4,4.1,No,1,8.2,Quiet Room,No,Medium,6,9,6,Auditory,5.1,88
118814,27,Other,Engineering,3.1,3.1,0.1,Yes,55.2,8.9,Poor,5,Master,Medium,9.1,Yes,4.0,6,3.8,No,3,7.2,Dorm,No,Medium,5,9,6,Kinesthetic,3.8,100
105480,28,Male,Computer Science,5.272959680201611,0.7,0.6,No,82.0,10.9,Poor,4,Bachelor,High,8.6,Yes,3.6,8,3.7,No,0,6.7,Cafe,No,Low,7,1,10,Reading,1.6,89
106055,21,Male,Business,1.4,3.1,3.3,No,66.2,6.9,Good,1,Bachelor,Low,10.0,Yes,3.45,6,5.8,No,1,8.3,Library,No,Medium,9,9,6,Auditory,8.2,87
179499,28,Female,Computer Science,4.238615639033344,4.9,1.3,Yes,81.1,8.3,Good,1,Bachelor,Low,8.2,No,4.0,6,3.6,No,5,12.2,Library,Yes,Low,1,4,10,Visual,9.0,99
137618,21,Female,Arts,7.5,4.4,3.6,Yes,45.4,8.2,Fair,0,Master,Medium,10.0,No,3.92,6,3.6,No,1,16.1,Library,No,Low,4,4,10,Kinesthetic,7.4,95
146305,20,Other,Biology,2.2,2.1,2.0,Yes,64.7,5.8,Fair,1,Bachelor,High,7.4,Yes,4.0,7,5.9,No,0,6.8,Cafe,No,Medium,6,8,7,Reading,3.3,100
148536,26,Male,Engineering,1.8,3.0,0.4,Yes,66.2,5.7,Good,5,Some College,High,8.1,Yes,4.0,6,1.3,No,1,5.3,Dorm,No,Medium,3,3,10,Visual,8.3,99
155825,19,Female,Computer Science,8.386061978637628,1.4,3.3,Yes,54.0,7.4,Good,6,Some College,Medium,5.7,No,4.0,2,5.2,No,2,13.8,Quiet Room,Yes,High,1,9,6,Auditory,5.6,98
151967,26,Female,Computer Science,3.037563163498096,4.1,3.4,Yes,80.2,6.4,Good,2,High School,High,8.3,Yes,4.0,6,4.1,No,5,11.2,Library,No,Medium,4,1,10,Reading,6.6,100
158986,25,Female,Psychology,5.8,5.0,2.2,Yes,52.3,5.3,Good,6,Master,High,6.2,No,4.0,1,3.0,No,3,14.8,Dorm,No,Medium,4,8,7,Visual,8.9,100
106413,20,Other,Computer Science,2.3663971388042397,4.9,2.2,No,45.1,6.1,Good,0,Master,High,9.0,Yes,4.0,8,2.0,No,5,9.6,Library,No,Low,2,9,6,Visual,5.3,94
123536,24,Female,Arts,0.0,2.0,0.8,No,96.1,6.4,Good,3,Some College,Low,7.5,No,3.28,8,5.5,No,1,3.2,Library,Yes,Low,2,7,8,Reading,3.7,75
140088,16,Female,Arts,1.9,0.0,1.6,No,97.8,6.4,Poor,6,Bachelor,High,6.0,Yes,4.0,3,4.0,No,2,3.9,Library,Yes,High,7,10,5,Auditory,5.7,91
123333,28,Male,Arts,4.1,2.6,3.9,No,68.7,6.6,Good,1,PhD,Medium,6.7,No,3.2,7,7.7,No,2,11.2,Cafe,Yes,High,5,6,9,Kinesthetic,7.8,77
169163,26,Male,Biology,4.7,2.4,3.8,Yes,55.5,9.1,Fair,1,Some College,High,7.2,Yes,4.0,2,2.9,No,1,11.3,Library,No,Medium,9,8,7,Auditory,6.8,97
172808,20,Male,Computer Science,4.370183168571066,1.3,0.7,Yes,74.8,7.5,Good,3,Bachelor,High,7.8,Yes,3.17,4,5.3,No,1,7.8,Library,Yes,High,2,6,9,Kinesthetic,9.8,84
148966,16,Male,Psychology,3.0,2.1,3.2,Yes,43.7,6.4,Good,3,PhD,Low,6.5,Yes,4.0,8,3.3,No,3,8.6,Co-Learning Group,No,Medium,9,4,10,Auditory,1.2,100
150659,27,Female,Biology,2.8,0.5,2.2,Yes,54.8,6.8,Fair,6,PhD,Medium,9.2,Yes,3.66,1,3.8,No,4,5.9,Library,Yes,Medium,10,1,10,Auditory,6.6,93
167389,18,Female,Engineering,3.1,2.8,3.2,Yes,85.8,9.1,Good,1,Some College,Medium,1.4,Yes,4.0,2,7.1,No,3,9.9,Quiet Room,Yes,High,2,1,10,Auditory,4.0,99
171256,16,Female,Biology,1.3,3.5,3.7,No,85.2,6.9,Good,6,High School,Medium,7.6,No,3.43,6,7.0,No,3,9.8,Library,Yes,Low,2,9,6,Reading,7.4,80
170048,24,Other,Business,2.8,1.2,3.3,Yes,75.5,5.1,Fair,1,PhD,High,4.6,Yes,4.0,1,3.1,No,5,8.6,Library,Yes,Low,6,1,10,Reading,3.4,96
132272,25,Other,Business,3.8,1.9,3.2,Yes,60.1,9.9,Good,5,Bachelor,Medium,5.6,No,4.0,5,5.6,No,3,9.4,Cafe,No,High,5,10,5,Visual,8.4,100
121514,17,Female,Engineering,6.7,3.1,1.8,No,63.2,6.9,Good,1,PhD,High,6.9,Yes,3.96,1,3.2,No,4,12.4,Quiet Room,Yes,Medium,6,1,10,Kinesthetic,2.8,100
100961,27,Female,Psychology,3.8,4.7,0.3,No,66.1,9.3,Good,6,Bachelor,Medium,8.1,No,4.0,2,4.4,No,4,10.1,Dorm,Yes,High,7,10,5,Kinesthetic,2.9,97
143826,22,Male,Biology,2.5,3.6,0.4,Yes,65.7,6.3,Good,2,Master,Medium,4.6,No,2.99,6,3.3,No,2,7.6,Co-Learning Group,Yes,Low,1,8,7,Reading,4.8,77
128814,20,Male,Computer Science,4.710655710852398,4.7,3.5,Yes,52.9,7.4,Good,3,Some College,Medium,7.9,No,3.55,7,4.9,No,4,13.6,Dorm,Yes,Medium,3,1,10,Visual,5.0,84
156583,23,Female,Arts,7.0,4.0,3.3,Yes,50.2,4.0,Fair,4,Bachelor,Medium,10.0,Yes,4.0,8,4.3,No,1,14.4,Co-Learning Group,No,Low,4,4,10,Auditory,4.2,95
173314,19,Male,Business,0.0,3.0,3.2,Yes,59.2,4.4,Fair,3,PhD,High,9.6,Yes,3.12,5,6.2,No,1,7.6,Quiet Room,Yes,Low,4,2,10,Auditory,1.2,75
154427,22,Male,Computer Science,4.819123020915244,0.9,2.3,Yes,90.0,10.0,Fair,1,PhD,High,7.8,No,4.0,8,5.3,No,2,8.1,Quiet Room,No,Low,7,8,7,Reading,1.9,100
166396,22,Male,Biology,0.0,3.7,2.2,Yes,70.3,8.8,Good,5,Some College,Low,5.5,Yes,4.0,6,8.8,No,3,7.7,Cafe,No,Medium,3,9,6,Visual,1.8,100
151909,16,Male,Business,0.0,2.6,2.6,No,71.2,5.7,Good,7,Master,Medium,6.9,Yes,4.0,1,4.3,No,2,6.3,Library,Yes,Low,1,1,10,Auditory,7.9,100
136736,25,Other,Biology,3.1,4.2,1.7,Yes,74.8,6.4,Good,4,Bachelor,High,4.7,Yes,4.0,6,8.4,No,4,10.3,Quiet Room,Yes,Low,9,5,10,Auditory,6.0,99
167057,28,Other,Computer Science,8.551820381188767,2.7,2.7,Yes,69.6,4.2,Fair,5,Some College,Low,4.3,No,2.8,1,5.7,No,3,14.3,Cafe,No,Low,10,3,10,Reading,3.2,72
108815,17,Female,Psychology,3.7,4.0,0.6,No,58.7,7.9,Good,0,Bachelor,Medium,7.2,Yes,3.42,7,3.6,No,4,9.5,Cafe,Yes,High,9,4,10,Visual,4.1,89
161488,24,Male,Computer Science,4.350814943945547,2.9,2.3,No,91.9,6.9,Good,3,Bachelor,Medium,6.8,Yes,2.85,4,7.1,No,5,10.9,Dorm,No,Medium,1,6,9,Auditory,7.5,73
161959,16,Male,Computer Science,6.881246640865411,1.1,1.2,No,51.2,7.1,Poor,5,Bachelor,Medium,3.8,No,4.0,2,5.7,No,2,9.3,Co-Learning Group,Yes,Medium,8,10,5,Auditory,2.5,100
170131,23,Female,Business,1.1,0.5,0.1,Yes,50.7,6.6,Fair,5,Bachelor,Low,6.7,No,3.63,6,5.6,No,2,2.6,Dorm,No,High,10,1,10,Reading,4.3,92
144388,19,Other,Engineering,1.4,1.7,1.8,Yes,77.7,5.5,Fair,4,Some College,Medium,7.4,No,2.88,2,6.3,No,1,5.6,Co-Learning Group,Yes,Medium,8,5,10,Visual,2.6,76
137669,23,Other,Psychology,5.5,0.5,3.3,No,73.5,5.0,Fair,4,Bachelor,High,7.5,Yes,4.0,1,6.1,No,2,11.2,Quiet Room,No,High,4,8,7,Visual,8.0,100
158617,17,Female,Business,6.7,1.5,3.0,No,79.7,4.4,Good,5,Master,High,8.5,Yes,3.43,1,2.0,No,2,12.1,Quiet Room,Yes,Medium,7,3,10,Auditory,4.9,88
104483,23,Male,Psychology,5.1,1.9,1.3,No,94.0,5.9,Good,5,Some College,Medium,7.7,Yes,3.76,4,3.8,No,2,9.6,Co-Learning Group,No,Medium,4,2,10,Visual,3.8,92
152884,16,Male,Psychology,7.1,0.2,3.5,No,68.2,6.5,Good,0,Bachelor,High,4.7,No,4.0,8,8.4,Yes,2,12.6,Co-Learning Group,No,Medium,8,2,10,Auditory,2.7,100
109923,17,Male,Computer Science,4.26848060505999,4.0,2.1,Yes,97.4,7.0,Good,6,Master,Medium,9.3,No,4.0,5,4.0,No,3,10.6,Quiet Room,Yes,Low,6,3,10,Visual,2.7,98
105661,19,Other,Computer Science,5.511831365825421,2.8,1.8,No,70.6,5.8,Good,6,Some College,Low,8.8,No,4.0,8,4.8,No,1,10.3,Library,No,Low,6,1,10,Reading,3.5,100
112012,24,Other,Arts,4.6,3.4,0.6,No,57.9,6.6,Good,1,Some College,Medium,8.4,No,2.9,5,3.4,No,3,8.8,Dorm,No,High,3,9,6,Auditory,5.4,71
161498,20,Other,Computer Science,1.5864153521124118,1.5,1.8,No,76.7,8.8,Poor,4,PhD,Medium,7.6,No,4.0,4,3.4,No,5,5.7,Library,Yes,Low,3,3,10,Kinesthetic,7.2,97
136541,16,Other,Psychology,4.3,4.8,3.8,Yes,47.1,5.8,Poor,5,High School,High,6.4,Yes,3.61,7,2.4,No,5,13.2,Co-Learning Group,Yes,Medium,10,2,10,Reading,6.2,95
121002,17,Other,Business,4.4,3.1,0.2,No,79.3,6.9,Good,6,PhD,Medium,4.0,Yes,2.46,3,8.8,Yes,3,7.8,Cafe,No,Medium,10,1,10,Reading,8.3,54
117152,27,Other,Arts,8.7,1.0,0.8,Yes,42.7,7.0,Good,6,High School,Low,7.8,Yes,4.0,5,6.5,No,0,11.1,Library,Yes,Low,10,8,7,Reading,8.1,98
134260,19,Female,Engineering,8.9,4.7,3.1,Yes,81.7,7.3,Good,6,Bachelor,Low,4.9,Yes,4.0,1,6.0,No,3,18.6,Co-Learning Group,No,Medium,7,6,9,Visual,3.1,100
174813,22,Other,Engineering,6.2,0.6,0.7,Yes,70.6,8.5,Fair,7,Some College,High,9.8,Yes,3.86,2,3.6,No,5,8.3,Dorm,No,Low,9,1,10,Visual,3.3,89
123143,16,Male,Business,3.1,4.1,1.3,Yes,74.0,6.2,Fair,0,High School,Low,10.0,Yes,3.24,5,5.6,No,5,9.2,Co-Learning Group,No,Low,2,7,8,Kinesthetic,9.6,83
114500,25,Male,Biology,1.8,3.1,0.9,No,58.0,8.0,Poor,2,High School,Low,7.8,Yes,3.02,5,4.5,No,0,7.8,Quiet Room,No,Low,2,2,10,Visual,5.1,69
119647,28,Other,Biology,3.2,3.5,1.5,No,49.5,8.6,Good,6,Bachelor,Medium,7.2,No,3.75,5,6.5,No,2,9.6,Quiet Room,Yes,High,7,6,9,Kinesthetic,4.7,91
118137,16,Male,Arts,0.0,0.8,0.4,Yes,48.5,8.0,Good,4,Master,Low,6.0,Yes,3.06,8,4.2,No,3,2.7,Dorm,Yes,High,6,2,10,Reading,9.7,70
155743,18,Other,Psychology,4.7,3.9,1.0,Yes,69.1,6.1,Poor,5,Master,High,4.3,No,3.38,8,1.0,No,4,11.5,Library,No,Medium,7,3,10,Visual,2.6,80
179176,28,Male,Business,6.0,0.9,2.4,No,57.9,7.4,Fair,1,High School,Medium,6.7,No,4.0,3,7.5,No,1,11.2,Dorm,No,Medium,10,4,10,Reading,4.2,100
159129,19,Male,Biology,6.1,2.3,2.9,No,48.2,8.6,Good,3,High School,Low,9.9,Yes,4.0,6,3.5,No,5,13.1,Quiet Room,Yes,High,9,7,8,Reading,6.3,92
111274,24,Female,Biology,3.3,4.9,1.5,No,44.1,5.2,Good,2,Bachelor,High,6.3,No,4.0,8,1.4,No,5,10.0,Quiet Room,Yes,Medium,4,10,5,Visual,5.9,100
121102,27,Female,Arts,1.8,0.7,2.1,Yes,86.3,8.3,Fair,7,Some College,Low,4.4,Yes,3.33,4,5.2,No,0,5.5,Library,Yes,High,8,8,7,Reading,6.6,82
146857,18,Female,Business,2.9,1.7,2.9,Yes,77.7,8.0,Fair,3,Some College,Low,5.8,Yes,3.82,8,4.4,No,0,7.6,Library,No,Medium,7,8,7,Kinesthetic,8.2,91
136810,28,Other,Business,3.6,3.4,1.4,Yes,60.9,7.8,Fair,3,Bachelor,Medium,9.6,Yes,3.31,8,2.5,No,0,8.9,Cafe,No,High,1,3,10,Kinesthetic,8.9,84
137731,24,Other,Computer Science,4.046451122492266,3.2,3.1,Yes,81.7,4.8,Poor,4,PhD,Low,7.4,Yes,3.62,4,6.3,No,2,12.3,Cafe,No,High,9,3,10,Reading,7.8,86
111649,27,Other,Engineering,3.2,3.1,2.5,No,55.4,5.9,Poor,0,Bachelor,Low,9.4,Yes,3.99,4,5.7,No,5,9.7,Quiet Room,No,High,5,8,7,Auditory,9.1,100
146381,28,Other,Biology,2.6,2.5,2.4,No,82.1,5.2,Poor,2,High School,Medium,9.2,Yes,3.48,7,6.6,No,4,8.2,Dorm,No,Medium,2,4,10,Visual,8.0,90
109293,25,Male,Arts,7.4,0.3,3.4,No,82.3,4.3,Good,0,Master,High,5.7,Yes,4.0,6,6.3,No,3,12.2,Dorm,Yes,Medium,3,6,9,Visual,2.9,100
112108,25,Male,Engineering,5.1,2.6,2.3,Yes,80.7,4.5,Poor,3,High School,Low,6.8,Yes,3.4,8,4.0,No,1,10.6,Co-Learning Group,Yes,Low,3,8,7,Visual,7.9,95
108238,24,Female,Psychology,3.6,0.7,3.5,No,83.0,5.6,Good,2,High School,Medium,8.1,No,3.82,2,1.1,No,5,8.1,Library,Yes,Low,5,9,6,Auditory,1.8,100
146295,16,Female,Computer Science,3.34570963485821,0.9,2.6,No,43.3,5.8,Good,5,Master,High,5.4,No,4.0,3,6.6,No,0,7.0,Quiet Room,Yes,High,6,10,5,Auditory,1.6,100
129552,17,Female,Business,0.0,4.6,0.5,No,60.8,7.5,Good,0,PhD,High,9.2,No,2.88,1,4.4,No,1,5.4,Cafe,Yes,Medium,9,10,5,Auditory,1.4,74
131130,23,Other,Biology,3.3,2.8,0.1,Yes,86.1,8.5,Fair,6,Master,High,6.6,Yes,4.0,7,3.8,No,0,7.2,Co-Learning Group,No,Low,7,9,6,Kinesthetic,4.8,100
178771,16,Male,Psychology,3.0,4.9,0.4,Yes,73.4,9.6,Good,4,Some College,High,5.0,No,3.76,1,7.1,No,2,9.4,Quiet Room,No,High,2,5,10,Reading,8.2,92
164597,26,Male,Computer Science,2.686316248472532,3.1,1.4,Yes,86.5,5.2,Good,6,Bachelor,Low,9.3,Yes,4.0,5,7.1,No,4,7.2,Quiet Room,No,Medium,2,1,10,Auditory,9.1,98
125486,21,Female,Arts,5.2,4.2,3.9,Yes,97.9,7.8,Good,1,Bachelor,Low,7.4,Yes,3.94,7,6.1,No,1,14.2,Cafe,Yes,Low,4,10,5,Visual,8.5,92
118589,27,Male,Psychology,5.3,4.6,3.1,No,92.1,6.1,Poor,2,Bachelor,High,6.9,Yes,4.0,6,3.0,No,3,14.3,Cafe,No,Medium,6,9,6,Reading,4.9,100
176616,22,Other,Arts,3.8,2.7,1.3,No,93.5,6.8,Good,3,PhD,Low,5.7,Yes,3.44,8,8.1,No,4,8.3,Co-Learning Group,No,High,7,10,5,Reading,3.9,96
138462,27,Other,Arts,3.8,1.0,0.9,No,52.4,8.6,Fair,7,High School,Low,5.6,No,4.0,1,1.0,No,0,7.0,Cafe,Yes,High,4,2,10,Reading,4.6,100
100838,22,Female,Psychology,3.2,0.7,1.3,Yes,50.0,8.3,Good,1,PhD,Low,4.2,Yes,4.0,2,7.7,No,0,5.9,Library,No,Low,1,4,10,Visual,4.5,100
151871,18,Female,Arts,7.2,0.4,0.1,No,99.5,7.5,Fair,3,Some College,High,5.7,No,3.82,3,7.3,No,3,7.8,Quiet Room,No,High,6,3,10,Auditory,7.7,100
128887,18,Other,Computer Science,7.580224521558567,4.2,0.3,No,95.4,5.9,Poor,5,PhD,High,4.8,Yes,3.67,1,5.9,No,3,13.5,Dorm,Yes,High,5,2,10,Reading,7.2,90
110452,19,Male,Computer Science,7.024619390610011,1.1,3.6,Yes,76.0,7.6,Good,2,Some College,Medium,8.1,Yes,3.23,8,4.2,No,3,13.1,Cafe,No,Medium,2,2,10,Visual,7.8,74
178115,28,Female,Psychology,9.1,0.1,3.3,No,85.1,7.6,Fair,6,Bachelor,Medium,10.0,No,4.0,3,1.0,No,0,14.2,Co-Learning Group,Yes,Medium,8,10,5,Kinesthetic,9.5,94
135023,16,Other,Psychology,2.1,1.2,3.9,No,80.7,7.3,Good,0,PhD,High,7.6,Yes,3.84,5,3.9,No,0,9.2,Dorm,No,Medium,8,2,10,Kinesthetic,6.4,98
154511,21,Female,Computer Science,4.745655169273988,2.1,3.2,Yes,89.4,6.4,Poor,7,Some College,High,4.9,No,3.59,8,4.7,No,4,11.6,Cafe,Yes,High,1,9,6,Auditory,9.7,93
130220,17,Male,Computer Science,5.349546508988517,3.6,3.4,Yes,82.4,8.0,Good,0,Bachelor,Medium,4.0,Yes,4.0,1,5.3,No,5,13.0,Library,Yes,High,5,9,6,Auditory,1.3,100
146949,24,Male,Engineering,4.6,1.5,3.0,Yes,58.9,7.0,Poor,7,Master,Low,5.8,Yes,3.99,5,1.9,No,2,10.6,Dorm,Yes,High,6,6,9,Kinesthetic,8.2,100
177147,20,Other,Engineering,0.5,4.6,1.8,Yes,98.1,8.5,Poor,1,Some College,Medium,2.5,Yes,3.95,5,2.9,No,1,8.9,Dorm,Yes,Medium,3,10,5,Kinesthetic,5.2,100
118909,26,Male,Arts,0.3,3.1,1.3,No,72.1,5.3,Fair,5,High School,Medium,3.5,No,3.7,1,10.0,No,0,6.5,Cafe,No,High,10,7,8,Kinesthetic,2.0,90
139870,22,Female,Engineering,3.6,2.3,2.7,Yes,75.8,6.1,Good,7,High School,Low,4.8,Yes,4.0,7,2.8,No,0,9.8,Co-Learning Group,No,Low,9,6,9,Reading,3.2,100
105251,17,Other,Computer Science,8.670197479943141,4.0,2.4,Yes,86.6,6.6,Fair,7,Bachelor,High,8.8,No,4.0,4,5.3,No,4,16.4,Quiet Room,Yes,Low,1,6,9,Kinesthetic,7.8,100
124137,17,Other,Engineering,2.4,3.9,0.3,No,64.8,6.3,Good,1,PhD,Low,2.7,No,2.97,8,4.2,No,5,7.7,Library,Yes,Low,5,6,9,Kinesthetic,3.9,82
158489,24,Other,Biology,0.7,3.6,1.9,No,61.4,5.7,Fair,0,Some College,Medium,7.2,No,3.01,1,5.8,No,5,6.5,Co-Learning Group,Yes,High,1,4,10,Visual,4.4,70
137678,27,Male,Business,3.9,2.1,2.8,No,86.1,4.6,Fair,4,Some College,Low,6.0,No,2.77,7,2.0,No,1,9.1,Library,Yes,Low,9,1,10,Auditory,1.9,78
155762,22,Other,Engineering,3.4,1.2,0.7,Yes,95.9,7.1,Good,1,Some College,Medium,5.0,Yes,3.39,2,7.5,No,0,7.2,Cafe,Yes,High,5,3,10,Auditory,5.0,75
143852,20,Other,Computer Science,1.0918336452289232,2.3,0.6,No,97.3,4.7,Good,1,PhD,Low,6.2,No,4.0,3,6.1,No,1,5.3,Co-Learning Group,Yes,High,1,8,7,Visual,4.9,100
144639,28,Female,Business,8.0,0.2,1.3,No,75.2,9.3,Good,3,High School,Low,7.3,Yes,4.0,1,6.5,No,4,11.5,Quiet Room,No,Medium,1,3,10,Kinesthetic,4.2,100
174148,27,Other,Business,4.1,2.3,3.6,No,92.1,6.1,Poor,5,Some College,Low,9.3,Yes,3.79,6,3.0,No,4,10.1,Dorm,Yes,High,5,7,8,Reading,4.3,96
170247,21,Female,Business,1.7,4.9,0.5,Yes,62.3,6.0,Good,5,Some College,High,3.4,No,3.62,3,4.7,No,1,7.5,Quiet Room,No,Medium,6,5,10,Visual,8.0,89
153061,22,Female,Biology,3.6,4.1,1.1,Yes,71.8,6.8,Poor,2,Bachelor,Low,4.6,Yes,3.47,6,8.0,No,2,9.6,Library,Yes,High,7,6,9,Visual,2.1,88
175156,27,Other,Arts,3.6,4.3,3.9,Yes,63.7,7.5,Good,5,High School,Medium,3.1,No,4.0,8,2.2,No,1,12.2,Cafe,Yes,Medium,9,2,10,Auditory,9.1,98
156841,20,Male,Engineering,4.3,1.6,0.4,No,48.6,5.7,Fair,6,Master,High,7.1,No,3.69,5,1.0,No,5,7.7,Library,Yes,Low,9,4,10,Kinesthetic,8.2,100
126171,25,Female,Computer Science,0.4338601617753925,3.1,0.1,Yes,67.0,5.5,Good,7,Some College,High,8.7,Yes,4.0,6,7.4,No,4,5.0,Quiet Room,No,High,5,5,10,Reading,4.7,100
176282,22,Female,Business,5.9,1.2,0.5,No,46.4,7.6,Good,3,PhD,High,8.1,No,3.78,4,6.8,No,2,9.2,Quiet Room,No,Low,10,4,10,Kinesthetic,1.3,95
168258,20,Male,Computer Science,3.670238768442277,0.6,3.8,No,86.1,8.0,Fair,3,Some College,Medium,7.2,No,4.0,6,3.8,No,1,9.1,Co-Learning Group,No,Low,1,2,10,Reading,7.8,98
110082,18,Other,Computer Science,7.071948288827492,3.8,2.4,Yes,75.9,6.7,Good,3,Some College,High,8.0,No,2.77,3,9.9,No,0,14.4,Library,No,Medium,9,4,10,Auditory,2.2,69
156224,23,Male,Arts,7.4,2.0,2.9,Yes,87.3,7.0,Fair,3,Bachelor,High,6.3,Yes,4.0,5,5.7,No,4,13.8,Library,No,Medium,1,8,7,Kinesthetic,7.5,100
104122,25,Male,Biology,3.5,2.9,0.6,Yes,49.9,5.7,Fair,4,Bachelor,Medium,7.1,No,2.98,5,5.3,No,2,7.3,Cafe,Yes,High,8,7,8,Auditory,3.4,68
157113,21,Other,Business,2.1,3.6,3.6,No,90.6,5.4,Good,2,Some College,Low,6.1,No,3.91,2,3.5,No,0,10.5,Co-Learning Group,No,High,7,3,10,Kinesthetic,9.6,100
122647,20,Male,Psychology,4.3,0.4,3.3,Yes,48.4,7.7,Good,3,Some College,Low,3.9,Yes,3.62,7,2.0,No,2,9.2,Co-Learning Group,No,High,7,10,5,Kinesthetic,6.9,90
164130,20,Female,Arts,4.1,2.5,0.8,No,85.5,9.2,Fair,1,Bachelor,Medium,4.5,No,4.0,4,4.7,No,3,7.7,Quiet Room,Yes,Low,9,2,10,Reading,1.2,100
142620,26,Other,Computer Science,2.7689845066333265,3.8,3.9,No,95.3,8.6,Good,2,High School,High,6.6,No,3.93,3,3.4,No,2,11.4,Quiet Room,No,High,8,8,7,Auditory,1.5,96
110199,26,Other,Computer Science,5.086284959785028,1.1,3.7,Yes,97.9,7.5,Good,7,PhD,Medium,3.6,Yes,3.6,5,8.3,No,0,10.1,Library,Yes,Medium,4,7,8,Auditory,2.4,97
165817,16,Other,Biology,0.4,0.1,2.0,Yes,90.1,10.5,Good,0,Master,High,4.2,No,4.0,2,5.8,No,2,3.6,Dorm,Yes,High,8,10,5,Visual,2.6,100
140018,16,Other,Biology,5.1,3.8,4.0,Yes,81.7,5.7,Good,6,Bachelor,High,4.9,Yes,4.0,8,6.2,No,4,13.1,Cafe,No,High,5,9,6,Kinesthetic,1.0,99
145516,28,Male,Business,7.0,3.1,3.7,No,84.2,8.0,Good,0,Bachelor,Low,8.6,Yes,4.0,4,3.2,No,3,14.6,Library,Yes,Low,1,9,6,Kinesthetic,5.4,100
171154,28,Male,Biology,7.0,1.1,3.7,No,54.7,8.7,Fair,4,Bachelor,High,6.0,No,3.87,1,6.8,No,4,13.1,Library,Yes,High,1,3,10,Kinesthetic,6.8,92
122808,20,Other,Computer Science,4.5538119793965,2.0,1.3,No,42.0,6.5,Good,4,Bachelor,Low,6.6,No,2.6,3,7.2,No,3,8.5,Library,No,Medium,10,1,10,Visual,7.3,68
168651,25,Female,Arts,1.1,2.3,3.4,Yes,82.6,6.9,Fair,7,Some College,Medium,4.5,Yes,3.87,5,7.3,No,3,7.7,Co-Learning Group,Yes,Low,4,8,7,Kinesthetic,8.6,92
107001,21,Other,Business,4.4,2.4,3.7,No,47.6,7.1,Good,3,Master,Low,7.0,No,3.38,5,6.2,No,2,10.5,Library,Yes,Low,6,1,10,Auditory,8.6,83
101069,19,Female,Arts,5.7,3.0,3.6,Yes,67.8,10.7,Good,0,Some College,Low,5.3,No,4.0,7,4.6,No,3,13.4,Dorm,No,Medium,10,9,6,Reading,2.0,100
114544,22,Other,Arts,4.8,4.0,3.1,Yes,65.6,7.6,Fair,1,Master,Medium,4.4,No,4.0,6,5.8,No,3,13.4,Quiet Room,No,Low,8,2,10,Auditory,8.5,100
131864,18,Male,Computer Science,0.9788079134693322,3.1,1.4,Yes,80.5,9.0,Good,5,Bachelor,Medium,9.0,No,3.36,8,6.9,No,1,7.2,Dorm,Yes,Medium,9,6,9,Reading,4.0,79
159949,26,Female,Arts,1.9,3.1,2.0,No,95.8,7.8,Good,6,Master,High,7.8,Yes,3.78,3,4.4,No,1,7.6,Quiet Room,Yes,Low,10,7,8,Reading,3.2,88
142725,23,Male,Computer Science,4.481804063456794,1.8,1.9,No,75.9,6.8,Fair,2,PhD,Medium,5.0,Yes,4.0,4,5.6,No,3,8.5,Cafe,No,High,8,10,5,Kinesthetic,6.2,100
111426,18,Other,Business,3.4,3.5,1.7,Yes,69.7,8.8,Poor,2,High School,High,7.8,No,3.59,5,4.7,No,2,10.2,Quiet Room,No,Medium,8,4,10,Kinesthetic,9.8,88
